370	601929
371	601928
372	601919
373	601908
374	601901
375	601900
376	601899
377	601898
378	601890
379	601888
380	601886
381	601882
382	601881
383	601880
384	601878
385	601877
386	601872
387	601866
388	601858
389	601857
390	601818
391	601811
392	601808
393	601801
394	601800
395	601799
396	601798
397	601789
398	601788
399	601777
400	601766
401	601727
402	601718
403	601717
404	601700
405	601699
406	601689
407	601688
408	601678
409	601677
410	601669
411	601668
412	601666
413	601636
414	601633
415	601628
416	601619
417	601618
418	601616
419	601611
420	601608
421	601607
422	601601
423	601600
424	601599
425	601595
426	601588
427	601579
428	601567
429	601566
430	601555
431	601518
432	601515
433	601500
434	601398
435	601390
436	601388
437	601377
438	601375
439	601369
440	601368
441	601366
442	601339
443	601336
444	601333
445	601328
446	601326
447	601318
448	601313
449	601311
450	601288
451	601258
452	601238
453	601233
454	601231
455	601229
456	601228
457	601226
458	601225
459	601222
460	601218
461	601216
462	601212
463	601211
464	601208
465	601200
466	601199
467	601198
468	601188
469	601186
470	601179
471	601177
472	601169
473	601168
474	601166
475	601163
476	601158
477	601155
478	601139
479	601137
480	601128
481	601127
482	601126
483	601118
484	601117
485	601116
486	601113
487	601111
488	601107
489	601101
490	601100
491	601099
492	601098
493	601088
494	601069
495	601058
496	601038
497	601028
498	601021
499	601020
500	601018
501	601016
502	601015
503	601012
504	601011
505	601010
506	601009
507	601008
508	601007
509	601006
510	601003
511	601002
512	601001
513	601000
514	600999
515	600998
516	600997
517	600996
518	600995
519	600993
520	600992
521	600990
522	600988
523	600987
524	600986
525	600985
526	600984
527	600983
528	600982
529	600981
530	600980
531	600979
532	600978
533	600977
534	600976
535	600975
536	600973
537	600971
538	600970
539	600969
540	600967
541	600966
542	600965
543	600963
544	600962
545	600961
546	600960
547	600959
548	600958
549	600939
550	600936
551	600926
552	600919
553	600917
554	600909
555	600908
556	600900
557	600898
558	600897
559	600896
560	600895
561	600894
562	600893
563	600892
564	600891
565	600890
566	600889
567	600888
568	600887
569	600886
570	600885
571	600884
572	600883
573	600882
574	600881
575	600880
576	600879
577	600876
578	600875
579	600874
580	600873
581	600872
582	600871
583	600870
584	600869
585	600868
586	600867
587	600865
588	600864
589	600863
590	600862
591	600861
592	600859
593	600858
594	600857
595	600856
596	600855
597	600854
598	600853
599	600851
600	600850
601	600848
602	600846
603	600845
604	600843
605	600841
606	600839
607	600838
608	600837
609	600836
610	600835
611	600834
612	600833
613	600831
614	600830
615	600829
616	600828
617	600827
618	600826
619	600825
620	600824
621	600823
622	600822
623	600821
624	600820
625	600819
626	600818
627	600816
628	600814
629	600812
630	600811
631	600810
632	600809
633	600808
634	600807
635	600805
636	600804
637	600803
638	600802
639	600801
640	600800
641	600798
642	600797
643	600796
644	600795
645	600794
646	600792
647	600791
648	600790
649	600789
650	600787
651	600785
652	600784
653	600783
654	600782
655	600781
656	600780
657	600779
658	600778
659	600777
660	600776
661	600775
662	600774
663	600773
664	600771
665	600770
666	600769
667	600768
668	600766
669	600765
670	600764
671	600763
672	600761
673	600759
674	600758
675	600757
676	600756
677	600755
678	600754
679	600753
680	600751
681	600750
682	600749
683	600748
684	600746
685	600745
686	600744
687	600743
688	600742
689	600741
690	600740
691	600739
692	600738
693	600737
694	600736
695	600735
696	600734
697	600731
698	600730
699	600729
700	600728
701	600727
702	600726
703	600724
704	600723
705	600722
706	600720
707	600719
708	600718
709	600717
710	600716
711	600715
712	600714
713	600713
714	600712
715	600711
716	600708
717	600707
718	600706
719	600705
720	600704
721	600703
722	600702
723	600699
724	600698
725	600697
726	600695
727	600694
728	600693
729	600692
730	600691
731	600690
732	600689
733	600688
734	600687
735	600686
736	600685
737	600684
738	600683
739	600682
740	600681
741	600679
742	600678
743	600677
744	600676
745	600674
746	600673
747	600671
748	600668
749	600667
750	600666
751	600665
752	600664
753	600663
754	600662
755	600661
756	600660
757	600658
758	600657
759	600655
760	600653
761	600652
762	600651
763	600650
764	600649
765	600648
766	600647
767	600645
768	600644
769	600643
770	600642
771	600641
772	600640
773	600639
774	600638
775	600637
776	600635
777	600634
778	600633
779	600630
780	600629
781	600628
782	600626
783	600624
784	600623
785	600622
786	600621
787	600620
788	600619
789	600618
790	600617
791	600616
792	600615
793	600614
794	600613
795	600612
796	600611
797	600610
798	600609
799	600606
800	600605
801	600604
802	600602
803	600601
804	600600
805	600599
806	600598
807	600597
808	600596
809	600595
810	600594
811	600593
812	600592
813	600590
814	600589
815	600588
816	600587
817	600586
818	600585
819	600584
820	600583
821	600582
822	600580
823	600579
824	600578
825	600577
826	600576
827	600575
828	600573
829	600572
830	600571
831	600570
832	600569
833	600568
834	600567
835	600566
836	600565
837	600563
838	600562
839	600561
840	600560
841	600559
842	600558
843	600557
844	600555
845	600552
846	600551
847	600550
848	600549
849	600548
850	600547
851	600545
852	600543
853	600538
854	600537
855	600536
856	600535
857	600533
858	600532
859	600531
860	600530
861	600529
862	600528
863	600527
864	600526
865	600525
866	600523
867	600522
868	600521
869	600519
870	600518
871	600517
872	600516
873	600515
874	600513
875	600512
876	600511
877	600510
878	600509
879	600508
880	600507
881	600506
882	600505
883	600503
884	600502
885	600501
886	600500
887	600499
888	600498
889	600497
890	600496
891	600495
892	600493
893	600491
894	600490
895	600489
896	600488
897	600487
898	600486
899	600485
900	600483
901	600482
902	600481
903	600480
904	600479
905	600478
906	600477
907	600476
908	600475
909	600470
910	600469
911	600468
912	600467
913	600466
914	600463
915	600462
916	600461
917	600460
918	600459
919	600458
920	600456
921	600455
922	600452
923	600449
924	600448
925	600446
926	600444
927	600439
928	600438
929	600436
930	600435
931	600433
932	600429
933	600428
934	600426
935	600422
936	600421
937	600420
938	600419
939	600418
940	600416
941	600415
942	600410
943	600409
944	600408
945	600406
946	600405
947	600400
948	600399
949	600398
950	600397
951	600396
952	600395
953	600393
954	600392
955	600391
956	600389
957	600388
958	600387
959	600386
960	600385
961	600383
962	600382
963	600380
964	600379
965	600378
966	600377
967	600376
968	600373
969	600372
970	600371
971	600370
972	600369
973	600368
974	600367
975	600366
976	600365
977	600363
978	600362
979	600361
980	600360
981	600359
982	600358
983	600356
984	600355
985	600354
986	600353
987	600352
988	600351
989	600350
990	600348
991	600345
992	600343
993	600340
994	600338
995	600337
996	600336
997	600335
998	600333
999	600332
1000	600331
1001	600330
1002	600329
1003	600328
1004	600327
1005	600326
1006	600325
1007	600323
1008	600322
1009	600321
1010	600320
1011	600318
1012	600317
1013	600316
1014	600315
1015	600313
1016	600312
1017	600311
1018	600310
1019	600309
1020	600308
1021	600307
1022	600305
1023	600303
1024	600302
1025	600300
1026	600299
1027	600298
1028	600297
1029	600295
1030	600293
1031	600292
1032	600291
1033	600290
1034	600289
1035	600288
1036	600287
1037	600285
1038	600284
1039	600283
1040	600282
1041	600281
1042	600280
1043	600279
1044	600278
1045	600277
1046	600276
1047	600273
1048	600272
1049	600271
1050	600270
1051	600269
1052	600268
1053	600267
1054	600266
1055	600262
1056	600261
1057	600260
1058	600259
1059	600258
1060	600257
1061	600256
1062	600255
1063	600252
1064	600251
1065	600250
1066	600249
1067	600248
1068	600246
1069	600243
1070	600242
1071	600241
1072	600240
1073	600239
1074	600238
1075	600237
1076	600236
1077	600235
1078	600233
1079	600232
1080	600231
1081	600229
1082	600227
1083	600226
1084	600223
1085	600222
1086	600221
1087	600220
1088	600219
1089	600218
1090	600217
1091	600216
1092	600215
1093	600213
1094	600211
1095	600210
1096	600209
1097	600208
1098	600207
1099	600206
1100	600203
1101	600202
1102	600201
1103	600200
1104	600199
1105	600198
1106	600197
1107	600196
1108	600195
1109	600193
1110	600192
1111	600191
1112	600190
1113	600189
1114	600188
1115	600187
1116	600186
1117	600185
1118	600184
1119	600183
1120	600182
1121	600180
1122	600178
1123	600177
1124	600176
1125	600175
1126	600173
1127	600172
1128	600171
1129	600170
1130	600169
1131	600168
1132	600167
1133	600166
1134	600165
1135	600163
1136	600162
1137	600161
1138	600160
1139	600159
1140	600158
1141	600157
1142	600156
1143	600155
1144	600153
1145	600152
1146	600151
1147	600150
1148	600148
1149	600146
1150	600143
1151	600141
1152	600139
1153	600138
1154	600137
1155	600136
1156	600135
1157	600133
1158	600132
1159	600131
1160	600130
1161	600129
1162	600128
1163	600127
1164	600126
1165	600125
1166	600123
1167	600122
1168	600120
1169	600119
1170	600118
1171	600117
1172	600116
1173	600115
1174	600114
1175	600113
1176	600111
1177	600110
1178	600109
1179	600108
1180	600107
1181	600106
1182	600105
1183	600104
1184	600103
1185	600101
1186	600100
1187	600099
1188	600098
1189	600097
1190	600096
1191	600095
1192	600094
1193	600093
1194	600090
1195	600089
1196	600088
1197	600086
1198	600085
1199	600084
1200	600083
1201	600082
1202	600081
1203	600080
1204	600079
1205	600078
1206	600077
1207	600076
1208	600075
1209	600074
1210	600073
1211	600072
1212	600071
1213	600070
1214	600069
1215	600068
1216	600067
1217	600066
1218	600064
1219	600063
1220	600062
1221	600061
1222	600060
1223	600059
1224	600058
1225	600057
1226	600056
1227	600055
1228	600054
1229	600053
1230	600052
1231	600051
1232	600050
1233	600048
1234	600039
1235	600038
1236	600037
1237	600036
1238	600035
1239	600033
1240	600031
1241	600030
1242	600029
1243	600028
1244	600027
1245	600026
1246	600023
1247	600022
1248	600021
1249	600020
1250	600019
1251	600018
1252	600017
1253	600016
1254	600015
1255	600012
1256	600011
1257	600010
1258	600009
1259	600008
1260	600007
1261	600006
1262	600004
1263	600000
1264	300696
1265	300693
1266	300692
1267	300691
1268	300690
1269	300689
1270	300688
1271	300687
1272	300686
1273	300685
1274	300683
1275	300682
1276	300681
1277	300680
1278	300679
1279	300678
1280	300677
1281	300676
1282	300675
1283	300673
1284	300672
1285	300671
1286	300670
1287	300669
1288	300668
1289	300667
1290	300666
1291	300665
1292	300663
1293	300662
1294	300661
1295	300660
1296	300659
1297	300658
1298	300657
1299	300656
1300	300655
1301	300653
1302	300652
1303	300651
1304	300650
1305	300649
1306	300648
1307	300647
1308	300645
1309	300643
1310	300642
1311	300641
1312	300640
1313	300639
1314	300638
1315	300637
1316	300636
1317	300635
1318	300633
1319	300632
1320	300631
1321	300630
1322	300629
1323	300628
1324	300627
1325	300626
1326	300625
1327	300623
1328	300622
1329	300621
1330	300620
1331	300619
1332	300618
1333	300617
1334	300616
1335	300615
1336	300613
1337	300612
1338	300611
1339	300610
1340	300609
1341	300608
1342	300607
1343	300606
1344	300605
1345	300604
1346	300603
1347	300602
1348	300601
1349	300600
1350	300599
1351	300598
1352	300597
1353	300596
1354	300595
1355	300593
1356	300592
1357	300591
1358	300590
1359	300589
1360	300588
1361	300587
1362	300586
1363	300585
1364	300584
1365	300583
1366	300582
1367	300581
1368	300580
1369	300579
1370	300578
1371	300577
1372	300576
1373	300575
1374	300573
1375	300572
1376	300571
1377	300570
1378	300569
1379	300568
1380	300567
1381	300566
1382	300565
1383	300563
1384	300562
1385	300561
1386	300560
1387	300559
1388	300558
1389	300557
1390	300556
1391	300555
1392	300554
1393	300553
1394	300552
1395	300551
1396	300550
1397	300549
1398	300548
1399	300547
1400	300546
1401	300545
1402	300543
1403	300542
1404	300541
1405	300540
1406	300539
1407	300538
1408	300537
1409	300536
1410	300535
1411	300534
1412	300533
1413	300532
1414	300531
1415	300530
1416	300529
1417	300528
1418	300527
1419	300526
1420	300525
1421	300523
1422	300522
1423	300521
1424	300520
1425	300519
1426	300518
1427	300517
1428	300516
1429	300515
1430	300514
1431	300513
1432	300512
1433	300511
1434	300510
1435	300509
1436	300508
1437	300507
1438	300506
1439	300505
1440	300503
1441	300502
1442	300501
1443	300500
1444	300499
1445	300498
1446	300497
1447	300496
1448	300495
1449	300494
1450	300493
1451	300492
1452	300491
1453	300490
1454	300489
1455	300488
1456	300487
1457	300486
1458	300485
1459	300484
1460	300483
1461	300482
1462	300481
1463	300480
1464	300479
1465	300478
1466	300477
1467	300476
1468	300475
1469	300474
1470	300473
1471	300472
1472	300471
1473	300470
1474	300469
1475	300468
1476	300467
1477	300466
1478	300465
1479	300464
1480	300463
1481	300462
1482	300461
1483	300460
1484	300459
1485	300458
1486	300457
1487	300456
1488	300455
1489	300453
1490	300452
1491	300451
1492	300450
1493	300449
1494	300448
1495	300447
1496	300446
1497	300445
1498	300444
1499	300443
1500	300442
1501	300441
1502	300440
1503	300439
1504	300438
1505	300437
1506	300436
1507	300435
1508	300434
1509	300433
1510	300432
1511	300431
1512	300430
1513	300429
1514	300428
1515	300427
1516	300426
1517	300425
1518	300424
1519	300423
1520	300422
1521	300421
1522	300420
1523	300419
1524	300418
1525	300417
1526	300416
1527	300415
1528	300414
1529	300413
1530	300412
1531	300411
1532	300410
1533	300409
1534	300408
1535	300407
1536	300406
1537	300405
1538	300404
1539	300403
1540	300402
1541	300401
1542	300400
1543	300399
1544	300398
1545	300397
1546	300396
1547	300395
1548	300394
1549	300393
1550	300392
1551	300391
1552	300390
1553	300389
1554	300388
1555	300387
1556	300386
1557	300385
1558	300384
1559	300383
1560	300382
1561	300381
1562	300380
1563	300379
1564	300378
1565	300377
1566	300376
1567	300375
1568	300374
1569	300373
1570	300372
1571	300371
1572	300370
1573	300369
1574	300368
1575	300367
1576	300366
1577	300365
1578	300364
1579	300363
1580	300362
1581	300360
1582	300359
1583	300358
1584	300357
1585	300356
1586	300355
1587	300354
1588	300353
1589	300352
1590	300351
1591	300350
1592	300349
1593	300348
1594	300347
1595	300346
1596	300345
1597	300344
1598	300343
1599	300342
1600	300341
1601	300340
1602	300339
1603	300338
1604	300337
1605	300336
1606	300335
1607	300334
1608	300333
1609	300332
1610	300331
1611	300330
1612	300329
1613	300328
1614	300327
1615	300326
1616	300325
1617	300324
1618	300323
1619	300322
1620	300321
1621	300320
1622	300319
1623	300318
1624	300317
1625	300316
1626	300315
1627	300314
1628	300313
1629	300312
1630	300311
1631	300310
1632	300309
1633	300308
1634	300307
1635	300306
1636	300305
1637	300304
1638	300303
1639	300302
1640	300301
1641	300300
1642	300299
1643	300298
1644	300297
1645	300296
1646	300295
1647	300294
1648	300293
1649	300292
1650	300291
1651	300290
1652	300289
1653	300288
1654	300287
1655	300286
1656	300285
1657	300284
1658	300283
1659	300282
1660	300281
1661	300280
1662	300279
1663	300278
1664	300277
1665	300276
1666	300275
1667	300274
1668	300273
1669	300272
1670	300271
1671	300270
1672	300269
1673	300268
1674	300267
1675	300266
1676	300265
1677	300264
1678	300263
1679	300262
1680	300261
1681	300260
1682	300259
1683	300258
1684	300257
1685	300256
1686	300255
1687	300254
1688	300253
1689	300252
1690	300251
1691	300250
1692	300249
1693	300248
1694	300247
1695	300246
1696	300245
1697	300244
1698	300243
1699	300242
1700	300241
1701	300240
1702	300239
1703	300238
1704	300237
1705	300236
1706	300235
1707	300234
1708	300233
1709	300232
1710	300231
1711	300230
1712	300229
1713	300228
1714	300227
1715	300226
1716	300225
1717	300224
1718	300223
1719	300222
1720	300221
1721	300220
1722	300219
1723	300218
1724	300217
1725	300216
1726	300215
1727	300214
1728	300213
1729	300212
1730	300211
1731	300210
1732	300209
1733	300208
1734	300207
1735	300206
1736	300205
1737	300204
1738	300203
1739	300202
1740	300201
1741	300200
1742	300199
1743	300198
1744	300197
1745	300196
1746	300195
1747	300194
1748	300193
1749	300192
1750	300191
1751	300190
1752	300189
1753	300188
1754	300187
1755	300185
1756	300184
1757	300183
1758	300182
1759	300181
1760	300180
1761	300179
1762	300178
1763	300177
1764	300176
1765	300175
1766	300174
1767	300173
1768	300172
1769	300171
1770	300170
1771	300169
1772	300168
1773	300167
1774	300166
1775	300165
1776	300164
1777	300163
1778	300162
1779	300161
1780	300160
1781	300159
1782	300158
1783	300157
1784	300156
1785	300155
1786	300154
1787	300153
1788	300152
1789	300151
1790	300150
1791	300149
1792	300148
1793	300147
1794	300146
1795	300145
1796	300144
1797	300143
1798	300142
1799	300141
1800	300140
1801	300139
1802	300138
1803	300137
1804	300136
1805	300135
1806	300134
1807	300133
1808	300132
1809	300131
1810	300130
1811	300129
1812	300128
1813	300127
1814	300126
1815	300125
1816	300124
1817	300123
1818	300122
1819	300121
1820	300120
1821	300119
1822	300118
1823	300117
1824	300116
1825	300115
1826	300114
1827	300113
1828	300112
1829	300111
1830	300110
1831	300109
1832	300108
1833	300107
1834	300106
1835	300105
1836	300104
1837	300103
1838	300102
1839	300101
1840	300100
1841	300099
1842	300098
1843	300097
1844	300096
1845	300095
1846	300094
1847	300093
1848	300092
1849	300091
1850	300090
1851	300089
1852	300088
1853	300087
1854	300086
1855	300085
1856	300084
1857	300083
1858	300082
1859	300081
1860	300080
1861	300079
1862	300078
1863	300077
1864	300076
1865	300075
1866	300074
1867	300073
1868	300072
1869	300071
1870	300070
1871	300069
1872	300068
1873	300067
1874	300066
1875	300065
1876	300064
1877	300063
1878	300062
1879	300061
1880	300059
1881	300058
1882	300057
1883	300056
1884	300055
1885	300054
1886	300053
1887	300052
1888	300051
1889	300050
1890	300049
1891	300048
1892	300047
1893	300046
1894	300045
1895	300044
1896	300043
1897	300042
1898	300041
1899	300040
1900	300039
1901	300038
1902	300037
1903	300036
1904	300035
1905	300034
1906	300033
1907	300032
1908	300031
1909	300030
1910	300029
1911	300028
1912	300027
1913	300026
1914	300025
1915	300024
1916	300023
1917	300022
1918	300021
1919	300020
1920	300019
1921	300018
1922	300017
1923	300016
1924	300015
1925	300014
1926	300013
1927	300012
1928	300011
1929	300010
1930	300009
1931	300008
1932	300007
1933	300006
1934	300005
1935	300004
1936	300003
1937	300002
1938	300001
1939	002892
1940	002891
1941	002890
1942	002889
1943	002888
1944	002887
1945	002886
1946	002885
1947	002884
1948	002883
1949	002882
1950	002881
1951	002880
1952	002879
1953	002878
1954	002877
1955	002876
1956	002875
1957	002873
1958	002872
1959	002871
1960	002870
1961	002869
1962	002868
1963	002867
1964	002866
1965	002865
1966	002863
1967	002862
1968	002861
1969	002860
1970	002859
1971	002858
1972	002857
1973	002856
1974	002855
1975	002853
1976	002852
1977	002851
1978	002850
1979	002849
1980	002848
1981	002847
1982	002846
1983	002845
1984	002843
1985	002842
1986	002841
1987	002840
1988	002839
1989	002838
1990	002837
1991	002836
1992	002835
1993	002833
1994	002832
1995	002831
1996	002830
1997	002829
1998	002828
1999	002827
2000	002826
2001	002825
2002	002824
2003	002823
2004	002822
2005	002821
2006	002820
2007	002819
2008	002818
2009	002817
2010	002816
2011	002815
2012	002813
2013	002812
2014	002811
2015	002810
2016	002809
2017	002808
2018	002807
2019	002806
2020	002805
2021	002803
2022	002802
2023	002801
2024	002800
2025	002799
2026	002798
2027	002797
2028	002796
2029	002795
2030	002793
2031	002792
2032	002791
2033	002790
2034	002789
2035	002788
2036	002787
2037	002786
2038	002785
2039	002783
2040	002782
2041	002781
2042	002780
2043	002779
2044	002778
2045	002777
2046	002776
2047	002775
2048	002774
2049	002773
2050	002772
2051	002771
2052	002770
2053	002769
2054	002768
2055	002767
2056	002766
2057	002765
2058	002763
2059	002762
2060	002761
2061	002760
2062	002759
2063	002758
2064	002757
2065	002756
2066	002755
2067	002753
2068	002752
2069	002751
2070	002750
2071	002749
2072	002748
2073	002747
2074	002746
2075	002745
2076	002743
2077	002742
2078	002741
2079	002740
2080	002739
2081	002738
2082	002737
2083	002736
2084	002735
2085	002734
2086	002733
2087	002732
2088	002731
2089	002730
2090	002729
2091	002728
2092	002727
2093	002726
2094	002725
2095	002724
2096	002723
2097	002722
2098	002721
2099	002719
2100	002718
2101	002717
2102	002716
2103	002715
2104	002714
2105	002713
2106	002712
2107	002711
2108	002709
2109	002708
2110	002707
2111	002706
2112	002705
2113	002703
2114	002702
2115	002701
2116	002700
2117	002699
2118	002698
2119	002697
2120	002696
2121	002695
2122	002694
2123	002693
2124	002692
2125	002691
2126	002690
2127	002689
2128	002688
2129	002687
2130	002686
2131	002685
2132	002684
2133	002683
2134	002682
2135	002681
2136	002680
2137	002679
2138	002678
2139	002677
2140	002676
2141	002675
2142	002674
2143	002673
2144	002672
2145	002671
2146	002670
2147	002669
2148	002668
2149	002667
2150	002666
2151	002665
2152	002664
2153	002663
2154	002662
2155	002661
2156	002660
2157	002659
2158	002658
2159	002657
2160	002656
2161	002655
2162	002654
2163	002653
2164	002652
2165	002651
2166	002650
2167	002649
2168	002648
2169	002647
2170	002646
2171	002645
2172	002644
2173	002643
2174	002642
2175	002641
2176	002640
2177	002639
2178	002638
2179	002637
2180	002636
2181	002635
2182	002634
2183	002633
2184	002632
2185	002631
2186	002630
2187	002629
2188	002628
2189	002627
2190	002626
2191	002625
2192	002624
2193	002623
2194	002622
2195	002621
2196	002620
2197	002619
2198	002618
2199	002617
2200	002616
2201	002615
2202	002614
2203	002613
2204	002612
2205	002611
2206	002610
2207	002609
2208	002608
2209	002607
2210	002606
2211	002605
2212	002604
2213	002603
2214	002602
2215	002601
2216	002600
2217	002599
2218	002598
2219	002597
2220	002596
2221	002595
2222	002594
2223	002593
2224	002592
2225	002591
2226	002590
2227	002589
2228	002588
2229	002587
2230	002586
2231	002585
2232	002584
2233	002583
2234	002582
2235	002581
2236	002580
2237	002579
2238	002578
2239	002577
2240	002576
2241	002575
2242	002574
2243	002573
2244	002572
2245	002571
2246	002570
2247	002569
2248	002568
2249	002567
2250	002566
2251	002565
2252	002564
2253	002563
2254	002562
2255	002561
2256	002560
2257	002559
2258	002558
2259	002557
2260	002556
2261	002555
2262	002554
2263	002553
2264	002552
2265	002551
2266	002550
2267	002549
2268	002548
2269	002547
2270	002546
2271	002545
2272	002544
2273	002543
2274	002542
2275	002541
2276	002540
2277	002539
2278	002538
2279	002537
2280	002536
2281	002535
2282	002534
2283	002533
2284	002532
2285	002531
2286	002530
2287	002529
2288	002528
2289	002527
2290	002526
2291	002524
2292	002523
2293	002522
2294	002521
2295	002520
2296	002519
2297	002518
2298	002517
2299	002516
2300	002515
2301	002514
2302	002513
2303	002512
2304	002511
2305	002510
2306	002509
2307	002508
2308	002507
2309	002506
2310	002505
2311	002504
2312	002503
2313	002502
2314	002501
2315	002500
2316	002499
2317	002498
2318	002497
2319	002496
2320	002495
2321	002494
2322	002493
2323	002492
2324	002491
2325	002490
2326	002489
2327	002488
2328	002487
2329	002486
2330	002485
2331	002484
2332	002483
2333	002482
2334	002481
2335	002480
2336	002479
2337	002478
2338	002477
2339	002476
2340	002475
2341	002474
2342	002473
2343	002472
2344	002471
2345	002470
2346	002469
2347	002468
2348	002467
2349	002466
2350	002465
2351	002464
2352	002463
2353	002462
2354	002461
2355	002460
2356	002459
2357	002458
2358	002457
2359	002456
2360	002455
2361	002454
2362	002453
2363	002452
2364	002451
2365	002450
2366	002449
2367	002448
2368	002447
2369	002446
2370	002445
2371	002444
2372	002443
2373	002442
2374	002441
2375	002440
2376	002439
2377	002438
2378	002437
2379	002436
2380	002435
2381	002434
2382	002433
2383	002432
2384	002431
2385	002430
2386	002429
2387	002428
2388	002427
2389	002426
2390	002425
2391	002424
2392	002423
2393	002422
2394	002421
2395	002420
2396	002419
2397	002418
2398	002417
2399	002416
2400	002415
2401	002414
2402	002413
2403	002412
2404	002411
2405	002410
2406	002409
2407	002408
2408	002407
2409	002406
2410	002405
2411	002404
2412	002403
2413	002402
2414	002401
2415	002400
2416	002399
2417	002398
2418	002397
2419	002396
2420	002395
2421	002394
2422	002393
2423	002392
2424	002391
2425	002390
2426	002389
2427	002388
2428	002387
2429	002386
2430	002385
2431	002384
2432	002383
2433	002382
2434	002381
2435	002380
2436	002379
2437	002378
2438	002377
2439	002376
2440	002375
2441	002374
2442	002373
2443	002372
2444	002371
2445	002370
2446	002369
2447	002368
2448	002367
2449	002366
2450	002365
2451	002364
2452	002363
2453	002362
2454	002361
2455	002360
2456	002359
2457	002358
2458	002357
2459	002356
2460	002355
2461	002354
2462	002353
2463	002352
2464	002351
2465	002350
2466	002349
2467	002348
2468	002347
2469	002346
2470	002345
2471	002344
2472	002343
2473	002342
2474	002341
2475	002340
2476	002339
2477	002338
2478	002337
2479	002336
2480	002335
2481	002334
2482	002333
2483	002332
2484	002331
2485	002330
2486	002329
2487	002328
2488	002327
2489	002326
2490	002325
2491	002324
2492	002323
2493	002322
2494	002321
2495	002320
2496	002319
2497	002318
2498	002317
2499	002316
