b'603869'	29	27	28	30.0	21.08	-1.77073625349	4.0	21.6	20.91
b'603868'	29	27	28	30.0	63.23	-9.23054837784	4.0	70.0	62.8
b'603866'	29	27	28	30.0	41.47	-4.79797979798	4.0	43.49	41.29
b'603861'	29	27	28	30.0	17.09	-0.639534883721	4.0	17.45	17.05
b'603860'	29	27	28	30.0	34.13	-0.495626822157	4.0	34.69	33.82
b'603859'	29	27	28	30.0	20.44	-0.968992248062	4.0	20.63	20.23
b'603858'	29	27	28	30.0	49.97	-1.02990691226	4.0	50.89	49.83
b'603856'	29	27	28	30.0	20.16	1.97268588771	4.0	20.26	19.65
b'603855'	29	27	28	30.0	11.6	-0.854700854701	4.0	11.83	11.51
b'603848'	29	27	28	30.0	21.95	0.688073394495	4.0	22.25	21.01
b'603843'	29	27	28	30.0	14.18	0.0	4.0	14.19	14.06
b'603839'	29	27	28	30.0	23.06	-0.945017182131	4.0	23.48	23.0
b'603838'	29	27	28	30.0	11.98	-2.44299674267	4.0	12.25	11.91
b'603833'	29	27	28	30.0	135.41	-4.31064942407	4.0	142.9	134.1
b'603829'	1	10	36	19.81	20.22	5.9748427673	4.0	20.55	18.82
b'603828'	29	27	28	30.0	9.78	-2.68656716418	4.0	10.25	9.76
b'603826'	29	27	28	30.0	15.14	-0.329163923634	4.0	15.35	14.94
b'603825'	29	27	28	30.0	33.28	1.21654501217	4.0	33.49	31.83
b'603823'	29	27	28	30.0	16.79	-3.00404390526	4.0	17.06	16.65
b'603822'	29	27	28	30.0	35.91	0.0	4.0	0.0	0.0
b'603819'	29	27	28	30.0	16.54	-1.60618679358	4.0	16.86	16.5
b'603818'	29	27	28	30.0	13.5	-0.953778429934	4.0	13.7	13.49
b'603817'	29	27	28	30.0	12.78	-2.6656511805	4.0	13.29	12.71
b'603816'	29	27	28	30.0	61.52	-0.965872504829	4.0	63.0	61.4
b'603813'	29	27	28	30.0	33.69	-1.54880187025	4.0	34.6	33.17
b'603811'	29	27	28	30.0	29.4	-4.45238869028	4.0	30.88	29.36
b'603809'	29	27	28	30.0	34.82	1.0740203193	4.0	35.18	34.36
b'603808'	1	10	10	22.14	22.21	3.39851024209	4.0	22.49	21.34
b'603806'	29	27	28	30.0	33.28	-0.893388921977	4.0	33.58	32.6
b'603803'	29	27	28	30.0	17.6	-2.86975717439	4.0	18.02	17.5
b'603801'	29	27	28	30.0	55.11	-1.39559849705	4.0	56.83	54.85
b'603800'	29	27	28	30.0	15.65	-1.19949494949	4.0	16.06	15.55
b'603799'	29	27	28	30.0	101.98	5.18824136153	4.0	103.34	96.55
b'603798'	29	27	28	30.0	16.11	-2.24514563107	4.0	16.45	16.01
b'603797'	29	27	28	30.0	18.69	-2.90909090909	4.0	19.48	18.63
b'603789'	29	27	28	30.0	13.5	-1.0989010989	4.0	13.65	13.15
b'603788'	29	27	28	30.0	38.65	-0.71923966093	4.0	39.3	38.55
b'603787'	29	27	28	30.0	14.53	-0.411240575737	4.0	14.95	14.45
b'603779'	29	27	28	30.0	16.8	0.119189511323	4.0	17.0	16.5
b'603778'	29	27	28	30.0	7.1	-1.79806362379	4.0	7.29	7.08
b'603777'	29	27	28	30.0	26.74	-0.631735414344	4.0	27.48	26.63
b'603776'	29	27	28	30.0	61.8	-1.92033010633	4.0	63.67	60.6
b'603768'	29	27	28	30.0	17.89	-1.81119648738	4.0	18.43	17.8
b'603767'	29	27	28	30.0	14.93	-1.25661375661	4.0	15.22	14.79
b'603766'	29	27	28	30.0	7.23	-1.89959294437	4.0	7.44	7.17
b'603758'	29	27	28	30.0	13.72	0.0	4.0	0.0	0.0
b'603757'	1	9	30	56.38	55.81	2.1039151116	4.0	57.07	55.21
b'603738'	29	27	28	30.0	22.91	-1.41996557659	4.0	23.18	22.78
b'603737'	29	27	28	30.0	69.05	-2.81491907108	4.0	71.25	63.95
b'603730'	29	27	28	30.0	33.96	-0.352112676056	4.0	34.44	33.86
b'603729'	29	27	28	30.0	60.66	-0.720130932897	4.0	62.03	60.1
b'603728'	29	27	28	30.0	21.26	-1.84672206833	4.0	21.8	21.21
b'603727'	29	27	28	30.0	23.41	-1.67996640067	4.0	24.17	23.4
b'603726'	29	27	28	30.0	31.68	0.0	4.0	0.0	0.0
b'603725'	29	27	28	30.0	20.5	1.88866799205	4.0	20.75	19.78
b'603722'	1	13	16	40.68	41.48	5.25247399137	4.0	41.7	39.05
b'603721'	29	27	28	30.0	27.11	-2.20057720058	4.0	28.29	26.88
b'603718'	29	27	28	30.0	10.62	0.188679245283	4.0	10.67	10.49
b'603717'	29	27	28	30.0	26.1	-2.61194029851	4.0	26.94	26.01
b'603716'	29	27	28	30.0	49.48	-2.05859065717	4.0	50.85	49.19
b'603711'	29	27	28	30.0	27.47	0.881380829967	4.0	27.79	26.62
b'603708'	1	10	21	22.48	21.48	-1.64835164835	4.0	22.48	21.2
b'603707'	29	27	28	30.0	27.01	-6.37781629116	4.0	28.97	27.0
b'603703'	29	27	28	30.0	15.89	-3.05064063453	4.0	16.54	15.85
b'603701'	29	27	28	30.0	18.16	-2.10242587601	4.0	18.55	18.0
b'603699'	29	27	28	30.0	20.06	-0.248632521134	4.0	20.23	20.0
b'603698'	1	9	39	19.86	19.8	2.32558139535	4.0	20.29	19.21
b'603696'	29	27	28	30.0	38.25	0.262123197903	4.0	38.46	38.15
b'603690'	29	27	28	30.0	16.35	-3.59669811321	4.0	17.17	16.2
b'603689'	29	27	28	30.0	15.05	-0.397088021178	4.0	15.36	14.99
b'603688'	29	27	28	30.0	13.42	-3.86819484241	4.0	14.02	13.4
b'603686'	29	27	28	30.0	23.94	-1.52200740436	4.0	24.44	23.83
b'603685'	1	9	42	33.81	33.78	2.42571255306	4.0	34.5	33.34
b'603683'	1	9	51	26.86	26.64	2.50096190843	4.0	27.5	25.6
b'603679'	29	27	28	30.0	23.65	-1.12876254181	4.0	24.2	23.62
b'603678'	29	27	28	30.0	24.63	-1.28256513026	4.0	25.26	24.56
b'603677'	1	10	55	25.65	24.91	0.281803542673	4.0	26.3	24.84
b'603676'	29	27	28	30.0	16.89	-0.938416422287	4.0	17.05	16.28
b'603669'	29	27	28	30.0	18.86	-0.841219768665	4.0	19.12	18.75
b'603668'	29	27	28	30.0	10.81	-1.81653042688	4.0	11.08	10.74
b'603667'	29	27	28	30.0	22.04	0.0	4.0	0.0	0.0
b'603665'	29	27	28	30.0	41.06	-1.77033492823	4.0	42.2	40.0
b'603663'	29	27	28	30.0	20.78	2.16322517207	4.0	20.79	20.33
b'603661'	29	27	28	30.0	65.95	-1.12443778111	4.0	66.99	65.44
b'603660'	29	27	28	30.0	32.55	-0.5195599022	4.0	33.19	32.51
b'603659'	29	27	28	30.0	45.87	-2.52868678283	4.0	47.33	45.35
b'603658'	29	27	28	30.0	46.7	-0.933389902418	4.0	47.74	46.37
b'603656'	29	27	28	30.0	28.89	-0.959890298252	4.0	29.59	28.83
b'603655'	1	13	22	25.6	27.38	10.0040176778	4.0	27.38	24.71
b'603648'	29	27	28	30.0	21.74	-0.775901414879	4.0	22.1	21.47
b'603639'	1	9	25	46.0	45.22	2.51643618227	4.0	46.99	44.99
b'603638'	29	27	28	30.0	29.32	-6.97969543147	4.0	31.5	29.07
b'603637'	29	27	28	30.0	23.73	-3.14285714286	4.0	24.68	23.4
b'603636'	29	27	28	30.0	10.34	-3.45471521942	4.0	10.77	10.31
b'603633'	29	27	28	30.0	17.87	-1.27071823204	4.0	18.24	17.81
b'603630'	29	27	28	30.0	26.73	-1.83621006243	4.0	27.49	26.67
b'603628'	29	27	28	30.0	13.12	-1.5015015015	4.0	13.38	13.02
b'603626'	29	27	28	30.0	23.56	-5.53327987169	4.0	25.0	23.39
b'603619'	29	27	28	30.0	41.37	0.388255277845	4.0	42.32	40.78
b'603618'	29	27	28	30.0	8.19	-1.79856115108	4.0	8.36	8.13
b'603617'	29	27	28	30.0	21.55	-1.05601469238	4.0	22.05	21.51
b'603616'	29	27	28	30.0	15.06	-2.90135396518	4.0	15.58	15.01
b'603615'	29	27	28	30.0	13.16	-1.42322097378	4.0	13.48	13.12
b'603612'	29	27	28	30.0	49.93	2.50461917471	4.0	50.15	48.25
b'603611'	29	27	28	30.0	20.16	-1.75438596491	4.0	20.7	20.1
b'603609'	29	27	28	30.0	8.78	-2.87610619469	4.0	9.08	8.7
b'603608'	29	27	28	30.0	11.03	0.181653042688	4.0	11.23	10.95
b'603607'	29	27	28	30.0	41.85	-2.42480764747	4.0	43.53	40.3
b'603606'	29	27	28	30.0	11.28	-0.704225352113	4.0	11.4	11.28
b'603605'	1	13	20	30.8	30.47	1.60053351117	4.0	31.1	29.55
b'603603'	29	27	28	30.0	29.85	-6.77701436602	4.0	32.0	29.1
b'603602'	29	27	28	30.0	45.16	-2.48326495357	4.0	46.8	45.0
b'603601'	1	9	52	13.55	13.29	0.987841945289	4.0	13.62	13.2
b'603600'	29	27	28	30.0	13.2	-2.14974054855	4.0	13.48	13.16
b'603599'	29	27	28	30.0	18.66	0.107296137339	4.0	19.06	18.41
b'603598'	29	27	28	30.0	14.84	0.0	4.0	0.0	0.0
b'603595'	29	27	28	30.0	88.28	-2.42069194208	4.0	92.5	88.1
b'603589'	29	27	28	30.0	47.36	-5.28	4.0	49.9	46.7
b'603588'	29	27	28	30.0	11.75	0.0851788756388	4.0	11.88	11.66
b'603586'	29	27	28	30.0	23.49	-1.79765886288	4.0	24.14	23.42
b'603585'	29	27	28	30.0	31.25	-1.45064648376	4.0	31.92	31.0
b'603580'	29	27	28	30.0	29.68	-2.01386596236	4.0	30.39	29.5
b'603579'	29	27	28	30.0	76.01	-1.2472391841	4.0	79.4	75.51
b'603578'	29	27	28	30.0	29.95	-2.60162601626	4.0	31.25	29.5
b'603577'	29	27	28	30.0	14.12	-1.94444444444	4.0	14.4	13.8
b'603569'	29	27	28	30.0	24.28	-2.13623538896	4.0	25.19	24.18
b'603568'	29	27	28	30.0	22.41	-0.355713650511	4.0	22.81	22.39
b'603567'	29	27	28	30.0	14.1	-1.46750524109	4.0	14.37	13.95
b'603566'	29	27	28	30.0	21.34	-2.73473108478	4.0	21.97	21.33
b'603559'	29	27	28	30.0	30.91	-5.00921942225	4.0	32.73	30.7
b'603558'	1	10	45	12.48	12.52	3.13014827018	4.0	12.53	12.0
b'603557'	1	9	48	17.17	17.59	5.32934131737	4.0	18.2	16.59
b'603556'	29	27	28	30.0	35.84	-0.637649015803	4.0	36.29	35.82
b'603555'	29	27	28	30.0	20.51	1.68567178979	4.0	20.6	19.82
b'603538'	29	27	28	30.0	26.74	1.09640831758	4.0	26.96	26.35
b'603536'	29	27	28	30.0	20.68	1.47203140334	4.0	20.7	20.31
b'603535'	29	27	28	30.0	25.95	-2.51690458302	4.0	26.73	25.66
b'603533'	1	9	34	46.99	45.94	0.967032967033	4.0	47.35	44.16
b'603528'	29	27	28	30.0	8.75	-2.88568257492	4.0	9.09	8.73
b'603527'	1	11	4	31.68	31.06	1.73599737963	4.0	31.79	29.66
b'603520'	29	27	28	30.0	28.95	0.0	4.0	0.0	0.0
b'603519'	29	27	28	30.0	20.73	-2.03213610586	4.0	21.71	20.62
b'603518'	29	27	28	30.0	21.16	9.97920997921	4.0	21.16	20.6
b'603517'	29	27	28	30.0	37.89	-1.53326403326	4.0	38.97	37.8
b'603515'	29	27	28	30.0	44.87	-5.01693480102	4.0	47.2	44.33
b'603508'	29	27	28	30.0	38.4	-1.53846153846	4.0	39.33	38.3
b'603507'	29	27	28	30.0	38.52	-1.6091954023	4.0	39.09	38.21
b'603505'	29	27	28	30.0	21.31	0.471475719	4.0	21.55	20.92
b'603501'	29	27	28	30.0	35.9	-1.04740904079	4.0	37.08	35.4
b'603500'	29	27	28	30.0	24.64	-1.91082802548	4.0	25.23	24.33
b'603499'	1	9	25	28.35	28.44	4.6357615894	4.0	29.9	28.19
b'603496'	29	27	28	30.0	31.15	-2.1978021978	4.0	32.27	30.96
b'603488'	1	9	31	21.94	22.08	3.56472795497	4.0	23.44	21.35
b'603477'	1	13	42	15.75	15.99	5.19736842105	4.0	16.55	14.7
b'603466'	29	27	28	30.0	56.08	-1.25022010917	4.0	57.5	54.92
b'603458'	29	27	28	30.0	71.09	-0.0562350625615	4.0	71.85	70.05
b'603456'	1	10	4	18.43	18.16	1.00111234705	4.0	18.7	17.62
b'603444'	29	27	28	30.0	193.01	-2.13963392993	4.0	200.0	191.58
b'603429'	29	27	28	30.0	41.85	0.0	4.0	0.0	0.0
b'603421'	29	27	28	30.0	24.88	-0.120433560819	4.0	25.1	24.55
b'603416'	29	27	28	30.0	28.49	-0.662482566248	4.0	28.88	28.05
b'603399'	29	27	28	30.0	14.12	-2.82174810736	4.0	14.61	14.0
b'603398'	29	27	28	30.0	15.46	-2.82840980515	4.0	15.85	15.41
b'603396'	29	27	28	30.0	39.21	0.978624774659	4.0	39.29	38.33
b'603393'	29	27	28	30.0	36.45	0.496277915633	4.0	36.79	36.13
b'603389'	29	27	28	30.0	12.19	-1.05519480519	4.0	12.34	12.08
b'603388'	1	9	31	20.2	20.04	2.71655561251	4.0	20.66	19.23
b'603387'	29	27	28	30.0	57.38	-0.312717164698	4.0	57.5	55.49
b'603386'	1	10	23	18.3	18.01	2.09750566893	4.0	18.5	17.51
b'603385'	29	27	28	30.0	21.15	-1.26050420168	4.0	21.58	21.09
b'603383'	29	27	28	30.0	45.62	-3.63329108576	4.0	47.34	45.2
b'603380'	29	27	28	30.0	20.31	0.894187779434	4.0	20.58	19.85
b'603378'	29	27	28	30.0	22.47	-1.92055870799	4.0	22.85	22.1
b'603377'	29	27	28	30.0	39.36	-2.30826507818	4.0	40.32	39.02
b'603369'	29	27	28	30.0	16.41	-4.70383275261	4.0	17.19	16.19
b'603368'	29	27	28	30.0	46.24	-1.8675721562	4.0	47.25	46.17
b'603367'	29	27	28	30.0	19.47	-2.84431137725	4.0	20.19	19.13
b'603366'	29	27	28	30.0	5.93	-1.6583747927	4.0	6.04	5.89
b'603365'	1	13	44	23.16	22.96	1.86335403727	4.0	23.2	22.53
b'603363'	29	27	28	30.0	19.91	-4.9188156638	4.0	21.21	19.3
b'603360'	29	27	28	30.0	21.83	-0.86285195277	4.0	22.22	21.63
b'603359'	29	27	28	30.0	33.3	-1.7119244392	4.0	33.89	32.9
b'603358'	29	27	28	30.0	34.87	-1.55279503106	4.0	35.77	34.81
b'603357'	29	27	28	30.0	22.29	-2.45076586433	4.0	23.09	22.06
b'603355'	29	27	28	30.0	36.16	0.19395954558	4.0	37.11	35.88
b'603345'	29	27	28	30.0	25.27	-1.6348773842	4.0	25.6	25.09
b'603339'	29	27	28	30.0	22.7	-2.23944875108	4.0	23.21	22.4
b'603338'	29	27	28	30.0	70.83	-0.937062937063	4.0	72.0	69.55
b'603337'	29	27	28	30.0	49.36	1.0853983207	4.0	50.0	49.0
b'603336'	29	27	28	30.0	21.14	-1.85701021356	4.0	21.95	20.99
b'603335'	29	27	28	30.0	10.74	-0.555555555556	4.0	10.95	10.64
b'603333'	29	27	28	30.0	6.4	-0.15600624025	4.0	6.42	6.32
b'603331'	29	27	28	30.0	19.22	-0.927835051546	4.0	19.68	19.18
b'603330'	29	27	28	30.0	33.78	-2.51082251082	4.0	34.8	33.7
b'603329'	1	9	51	37.3	36.89	2.27335736069	4.0	39.68	34.01
b'603328'	29	27	28	30.0	12.81	-4.40298507463	4.0	13.45	12.51
b'603326'	29	27	28	30.0	18.78	-2.69430051813	4.0	19.43	18.68
b'603323'	29	27	28	30.0	9.39	-2.8955532575	4.0	9.83	9.31
b'603322'	29	27	28	30.0	42.05	-2.84195933457	4.0	43.28	41.71
b'603321'	1	13	50	13.26	13.31	4.14710485133	4.0	13.45	12.57
b'603320'	29	27	28	30.0	25.62	-5.56579432363	4.0	27.29	25.26
b'603319'	29	27	28	30.0	31.52	-1.43839899937	4.0	32.33	31.42
b'603318'	29	27	28	30.0	14.57	-0.613915416098	4.0	14.84	14.45
b'603316'	29	27	28	30.0	13.7	-1.36789056875	4.0	14.1	13.67
b'603315'	29	27	28	30.0	13.24	-1.34128166915	4.0	13.45	13.21
b'603313'	29	27	28	30.0	26.39	-0.0378787878788	4.0	26.81	26.26
b'603311'	29	27	28	30.0	15.38	-0.774193548387	4.0	15.59	15.33
b'603309'	29	27	28	30.0	17.85	0.0	4.0	0.0	0.0
b'603308'	29	27	28	30.0	14.24	-2.13058419244	4.0	14.64	14.15
b'603306'	29	27	28	30.0	29.08	0.414364640884	4.0	29.15	28.89
b'603305'	29	27	28	30.0	30.75	-1.63147792706	4.0	31.75	30.7
b'603303'	29	27	28	30.0	14.08	-0.98452883263	4.0	14.34	14.06
b'603300'	29	27	28	30.0	8.39	0.238948626045	4.0	8.54	8.33
b'603299'	1	9	25	11.78	11.36	0.176366843034	4.0	12.1	11.23
b'603298'	29	27	28	30.0	15.7	-2.11970074813	4.0	16.13	15.65
b'603289'	1	9	51	19.78	20.67	7.37662337662	4.0	21.18	19.08
b'603288'	29	27	28	30.0	54.52	-5.16611584623	4.0	58.2	54.44
b'603286'	29	27	28	30.0	43.93	2.52042007001	4.0	44.42	42.8
b'603283'	1	10	41	30.66	31.66	5.92171294747	4.0	32.28	29.44
b'603278'	29	27	28	30.0	22.63	1.16227089852	4.0	22.78	22.22
b'603277'	29	27	28	30.0	17.99	-1.69398907104	4.0	18.53	17.88
b'603269'	29	27	28	30.0	25.97	-2.25818592397	4.0	26.28	25.8
b'603268'	29	27	28	30.0	26.4	-0.900900900901	4.0	26.78	25.6
b'603266'	29	27	28	30.0	25.44	-2.04081632653	4.0	25.98	25.42
b'603260'	29	27	28	30.0	69.57	1.8147226694	4.0	69.75	66.61
b'603258'	29	27	28	30.0	28.74	-2.60928498814	4.0	29.7	28.67
b'603239'	29	27	28	30.0	19.35	-0.565262076053	4.0	19.61	19.28
b'603238'	29	27	28	30.0	21.82	-1.44534778681	4.0	22.37	21.8
b'603233'	29	27	28	30.0	47.23	0.96194955109	4.0	47.49	46.8
b'603232'	29	27	28	30.0	44.82	-2.0541958042	4.0	46.09	44.44
b'603229'	29	27	28	30.0	16.88	0.416418798334	4.0	16.94	16.6
b'603228'	29	27	28	30.0	45.36	0.867244829887	4.0	45.4	43.7
b'603227'	29	27	28	30.0	5.73	-2.71646859083	4.0	5.9	5.72
b'603226'	29	27	28	30.0	29.8	-0.633544514838	4.0	30.0	29.52
b'603225'	29	27	28	30.0	37.91	0.744087164496	4.0	38.2	37.48
b'603223'	29	27	28	30.0	22.07	-0.808988764045	4.0	22.54	22.0
b'603222'	29	27	28	30.0	15.07	0.668002672011	4.0	15.08	14.95
b'603218'	29	27	28	30.0	21.83	-0.86285195277	4.0	22.13	21.8
b'603208'	29	27	28	30.0	40.49	-1.7471487503	4.0	41.21	40.41
b'603203'	29	27	28	30.0	37.99	-0.938722294654	4.0	38.55	37.63
b'603200'	29	27	28	30.0	38.92	-0.941715449224	4.0	39.52	38.4
b'603199'	29	27	28	30.0	26.95	0.260416666667	4.0	27.38	26.81
b'603198'	29	27	28	30.0	17.26	-4.27066001109	4.0	18.01	17.17
b'603197'	29	27	28	30.0	45.84	-2.55102040816	4.0	46.98	44.9
b'603196'	29	27	28	30.0	11.44	-1.88679245283	4.0	11.74	11.38
b'603189'	29	27	28	30.0	15.93	-1.7879161529	4.0	16.23	15.9
b'603188'	29	27	28	30.0	15.5	-5.14075887393	4.0	16.28	15.48
b'603186'	29	27	28	30.0	24.36	-2.09003215434	4.0	24.98	24.2
b'603183'	29	27	28	30.0	39.56	-3.86391251519	4.0	42.27	38.6
b'603181'	29	27	28	30.0	25.8	2.82981267437	4.0	25.85	24.91
b'603180'	1	9	54	147.36	148.42	3.54402120832	4.0	151.2	143.0
b'603179'	29	27	28	30.0	36.18	-3.21027287319	4.0	37.6	35.91
b'603178'	29	27	28	30.0	14.76	-0.873069173942	4.0	15.06	14.72
b'603177'	29	27	28	30.0	19.42	-3.76610505451	4.0	20.39	19.24
b'603169'	29	27	28	30.0	8.99	-0.221975582686	4.0	9.05	8.9
b'603168'	29	27	28	30.0	13.56	-2.58620689655	4.0	13.95	13.31
b'603167'	29	27	28	30.0	12.79	-0.929512006197	4.0	13.15	12.7
b'603166'	29	27	28	30.0	7.99	-0.498132004981	4.0	8.11	7.96
b'603165'	29	27	28	30.0	53.24	-1.04089219331	4.0	53.85	52.6
b'603161'	29	27	28	30.0	31.94	2.0447284345	4.0	32.37	30.48
b'603160'	29	27	28	30.0	88.55	-3.59281437126	4.0	91.68	87.5
b'603159'	29	27	28	30.0	24.94	0.200883889112	4.0	25.6	24.81
b'603158'	29	27	28	30.0	17.96	-0.608743774211	4.0	18.5	17.8
b'603157'	29	27	28	30.0	17.02	-4.54290521593	4.0	17.96	16.82
b'603139'	29	27	28	30.0	24.68	-2.52764612954	4.0	25.42	24.52
b'603138'	29	27	28	30.0	40.79	-3.93311351861	4.0	41.98	40.28
b'603136'	29	27	28	30.0	42.8	-0.511390051139	4.0	43.08	42.56
b'603133'	29	27	28	30.0	29.96	-1.08946847144	4.0	30.44	29.79
b'603131'	1	9	36	22.1	21.8	1.11317254174	4.0	22.58	21.7
b'603129'	29	27	28	30.0	25.94	-2.88281542493	4.0	26.82	25.6
b'603128'	29	27	28	30.0	8.52	-1.84331797235	4.0	8.79	8.47
b'603127'	29	27	28	30.0	55.44	-2.60014054814	4.0	57.35	54.66
b'603126'	29	27	28	30.0	9.86	-0.50454086781	4.0	10.1	9.83
b'603123'	29	27	28	30.0	7.72	-1.90597204574	4.0	7.87	7.7
b'603118'	29	27	28	30.0	8.31	-2.92056074766	4.0	8.56	8.29
b'603117'	29	27	28	30.0	8.79	-2.98013245033	4.0	9.07	8.78
b'603116'	1	10	2	15.96	15.64	0.773195876289	4.0	15.98	15.5
b'603113'	29	27	28	30.0	23.06	-0.987548303993	4.0	23.66	23.02
b'603111'	29	27	28	30.0	12.02	-3.6858974359	4.0	12.55	12.0
b'603110'	1	9	44	26.6	27.09	4.63499420626	4.0	27.55	25.86
b'603108'	29	27	28	30.0	13.9	-0.714285714286	4.0	14.35	13.25
b'603106'	29	27	28	30.0	26.35	2.09221232081	4.0	26.45	24.1
b'603103'	29	27	28	30.0	37.7	0.132802124834	4.0	38.35	36.11
b'603101'	29	27	28	30.0	13.93	0.0	4.0	14.07	13.8
b'603100'	29	27	28	30.0	9.93	-1.585728444	4.0	10.13	9.86
b'603099'	1	11	18	12.45	12.28	1.82421227197	4.0	12.92	12.06
b'603098'	29	27	28	30.0	17.33	-1.25356125356	4.0	17.6	17.24
b'603096'	1	9	31	64.18	62.57	-0.0159795461809	4.0	64.2	62.01
b'603090'	29	27	28	30.0	18.9	-1.04712041885	4.0	19.22	18.85
