120	603718	714840.0	85.385	6.876	0.01223
121	603717	460276.414	31.408	3.771	0.00996
122	603716	341318.376	27.988	2.74	0.0
123	603711	1056026.4	35.676	7.697	0.03824
124	603708	942552.0	21.656	3.939	0.0028
125	603707	1037998.5	34.521	5.291	0.01575
126	603703	388193.0	140.833	7.23	0.01334
127	603701	217167.84	19.33	3.814	0.00017
128	603699	1411500.0	64.897	5.64	0.0
129	603698	792852.9	48.075	3.21	0.00011
130	603696	469080.0	114.971	6.641	0.0
131	603690	405861.6	66.517	10.218	0.01385
132	603689	590352.0	48.806	3.206	0.5319
133	603688	524897.928	43.222	4.18	0.0
134	603686	793367.301705	33.557	5.344	0.0
135	603685	324500.0	26.382	5.874	0.0876
136	603683	243966.42	35.489	3.65	0.00537
137	603679	239600.0	37.385	4.854	0.0
138	603678	1225819.3926	23.965	5.002	0.0
139	603677	337126.647	16.361	3.959	0.02059
140	603676	642960.0	47.5	7.716	1.7447
141	603669	514540.0	33.542	4.166	0.0
142	603668	337164.8	22.72	4.224	0.00054
143	603667	455400.0	40.909	3.841	0.00882
144	603665	300400.0	24.032	3.254	0.0
145	603663	257836.3	56.529	5.667	0.00041
146	603661	656400.0	18.648	6.069	0.0144
147	603660	875000.0	40.912	7.178	0.00094
148	603659	2383327.5732	57.375	15.385	0.01792
149	603658	2246580.0	60.101	14.547	0.00278
150	603656	323604.792	20.701	4.033	0.0
151	603648	715582.0647	41.298	4.694	0.19432
152	603639	517080.0	26.436	3.4	0.0
153	603638	545776.0	51.554	6.791	0.01636
154	603637	312010.061136	29.696	4.402	0.0
155	603636	460020.514	22.157	5.031	0.00509
156	603633	210010.75	32.925	3.025	0.00674
157	603630	461288.0	23.202	2.781	0.00023
158	603628	370999.0	48.393	3.97	0.00643
159	603626	811066.795	22.917	5.034	0.12911
160	603619	1406000.3515	32.248	5.687	0.068
161	603618	570796.372548	39.571	2.887	0.00148
162	603617	235100.0	31.77	5.167	0.0028
163	603616	453241.2	345.638	5.609	0.00923
164	603615	332400.0	27.157	2.53	0.0
165	603612	1162845.3719	98.592	5.359	0.03787
166	603611	396203.25573	22.747	2.576	0.0
167	603609	745565.292693	17.588	2.342	0.0009
168	603608	439075.28	25.205	2.794	0.00353
169	603607	355029.84	39.374	7.463	0.0878
170	603606	429360.916608	67.765	4.087	0.0
171	603605	543800.0	26.657	5.945	0.048
172	603603	1352033.8	84.5	10.906	0.0195
173	603602	387600.0	53.833	6.34	0.0395
174	603601	515898.08336	59.91	4.429	0.0
175	603600	356540.10911	11.742	5.237	0.0
176	603599	665993.12	36.854	2.49	0.00938
177	603598	402331.692	123.667	6.477	0.0
178	603595	797969.152	92.024	12.205	0.0064
179	603589	2733600.0	34.779	5.611	0.00024
180	603588	821116.78296	25.62	3.893	0.00272
181	603586	483225.96	17.485	2.318	0.0
182	603585	454650.0	12.629	3.121	0.00044
183	603580	190809.54	46.065	5.166	0.0132
184	603579	879200.0	15.939	6.739	0.0
185	603578	273064.0	43.097	5.646	0.01455
186	603577	225425.76	17.775	2.634	0.0049
187	603569	951223.78	24.515	4.714	0.00192
188	603568	1435581.69	43.521	6.373	0.00191
189	603567	1210053.0	23.746	2.687	0.00018
190	603566	733271.1	38.39	4.807	0.00086
191	603559	468996.0	56.397	8.971	0.0
192	603558	489635.066424	40.552	1.826	0.0
193	603557	710609.242896	36.0	5.289	0.02149
194	603556	1337135.264	19.431	2.95	0.0
195	603555	1045365.36381	34.893	4.405	2e-05
196	603538	325440.0	30.818	2.939	0.0
197	603536	228000.0	40.426	3.715	0.00133
198	603535	370435.2	26.772	2.754	0.0
199	603533	1604000.0	190.476	16.685	0.02268
200	603528	549975.48	5.442	4.089	0.0016
201	603527	337124.0	33.875	4.318	0.19453
202	603520	347400.0	42.574	4.115	0.0
203	603519	328160.0	45.276	4.693	0.0
204	603518	278541.270556	26.897	1.785	0.00155
205	603517	1667060.0	38.358	6.804	0.0004
206	603515	2490601.18899	45.723	7.393	0.00143
207	603508	601600.0	32.137	2.393	0.00153
208	603507	496746.5556	25.759	5.928	0.05667
209	603505	438000.0	65.179	6.269	0.00383
210	603501	1922623.19892	111.0	15.439	0.11298
211	603500	302526.0	30.782	3.959	0.01397
212	603499	231800.0	38.403	5.898	0.0632
213	603496	337700.0	40.834	5.313	0.0
214	603488	352560.0	36.064	4.522	0.0
215	603477	341520.0	44.469	5.35	0.11378
216	603466	710352.0	47.433	7.385	0.0275
217	603458	879116.537827	41.169	4.681	0.01289
218	603456	695505.157918	62.12	2.639	0.0
219	603444	1269078.49489	16.126	6.002	0.01011
220	603429	569160.0	40.419	11.307	0.0
221	603421	1121056.915	32.436	5.518	0.0053
222	603416	421539.44	22.549	4.656	0.00285
223	603399	802924.459222	246.333	4.117	0.00046
224	603398	320632.32	39.711	5.161	0.00057
225	603396	312502.374712	35.841	4.937	0.10693
226	603393	649120.0	26.006	3.543	0.05719
227	603389	267569.12	26.565	3.093	0.00254
228	603388	376282.832	25.746	4.972	0.0036
229	603387	792264.0	42.871	7.287	0.0197
230	603386	319247.6	39.55	5.326	0.26911
231	603385	608083.37754	21.616	2.063	0.00127
232	603383	369485.701	38.42	4.236	0.0
233	603380	309440.0	28.441	4.64	0.0
234	603378	458364.4	28.012	3.66	0.08
235	603377	1674120.0	66.433	9.757	0.00229
236	603369	1913112.5	25.366	3.717	0.00297
237	603368	894358.529514	20.654	2.646	0.00109
238	603367	902625.823	28.443	2.536	0.3314
239	603366	458400.0	18.799	1.234	0.00105
240	603365	561340.35	21.263	4.261	0.04309
241	603363	610260.0	58.12	7.705	1.60183
242	603360	271346.9	20.765	4.058	0.009
243	603359	748804.0	30.183	3.211	0.00018
244	603358	558880.0	14.434	2.25	0.001
245	603357	672723.193632	25.9	3.988	0.0
246	603355	1864650.0	37.2	5.925	0.00015
247	603345	498836.36	21.183	3.06	0.0
248	603339	474946.27875	33.716	3.381	0.00035
249	603338	1330131.38962	69.611	9.51	0.00389
250	603337	1054223.67	35.923	5.164	0.00077
251	603336	277234.65	35.237	3.618	0.02139
252	603335	269807.1	40.962	4.714	0.00316
253	603333	333323.205	-42.733	2.337	0.00042
254	603331	232619.0324	31.517	3.492	0.00094
255	603330	205500.0	28.782	3.474	0.01733
256	603328	1400975.27294	11.798	3.118	0.00017
257	603326	304733.205	33.158	4.346	0.0
258	603323	1172948.30406	12.656	1.414	0.00211
259	603322	379920.0	107.932	7.939	0.11698
260	603321	338314.0	28.256	3.419	0.06026
261	603320	245100.0	40.18	4.206	0.0132
262	603319	234263.4	32.06	3.587	0.0
263	603318	604387.700007	248.5	10.567	0.00838
264	603316	281542.8	34.625	3.623	0.05283
265	603315	303312.292479	81.118	4.147	0.0
266	603313	635760.0	25.718	4.188	0.00619
267	603311	325500.0	45.588	4.628	0.0
268	603309	355600.0	44.45	4.042	0.0
269	603308	666246.667776	118.154	2.367	0.00015
270	603306	679222.055504	23.008	3.327	0.0
271	603305	1449370.8	63.474	13.33	0.00817
272	603303	545088.0	7.545	1.332	0.00686
273	603300	316975.88	60.154	2.769	0.00514
274	603299	514684.8	224.39	2.486	0.00183
275	603298	928281.27	19.737	2.739	0.02619
276	603289	375972.0	38.396	5.501	0.12275
277	603288	14518986.0125	51.19	13.554	3e-05
278	603286	325088.516	78.532	7.938	0.00954
279	603283	159040.0	24.85	3.186	0.0
280	603278	455312.0	23.793	5.103	0.08712
281	603277	709416.0	24.583	4.59	0.00864
282	603269	206173.38	40.982	3.429	0.0
283	603268	249917.664	63.545	4.266	0.00073
284	603266	248300.0	22.991	3.135	0.0
285	603260	3575120.0	48.954	8.864	0.10486
286	603258	756240.0	23.341	4.753	0.00464
287	603239	502185.6	8.356	5.314	0.0
288	603238	263640.0	33.288	3.455	0.00033
289	603233	2080052.0	43.697	7.874	0.00775
290	603232	287005.0	38.252	5.575	0.0
291	603229	268800.0	35.0	4.945	0.0275
292	603228	1995120.0	32.819	6.368	0.00271
293	603227	386656.9	-110.755	3.355	0.00097
294	603226	262103.4	27.083	3.581	0.23719
295	603225	2046800.0	24.46	3.414	0.00181
296	603223	297840.0	51.708	4.491	0.0
297	603222	473600.0	113.846	6.067	0.0
298	603218	889418.0	23.596	3.267	0.00537
299	603208	331345.8501	22.778	3.501	0.0
300	603203	481150.8	27.555	7.056	0.01675
301	603200	284559.2	36.011	4.07	0.00868
302	603199	337463.32	45.507	3.315	0.01179
303	603198	1404000.0	20.647	3.609	0.0009
304	603197	626254.83774	35.485	4.899	0.0
305	603196	269520.0	26.732	2.997	0.00183
306	603189	342681.6	37.854	4.349	9e-05
307	603188	924480.0	14.106	2.549	0.0
308	603186	303067.05	26.931	5.102	0.0
309	603183	317504.0	43.47	5.188	0.00455
310	603181	464000.0	38.667	3.775	0.0752
311	603180	912205.0	70.911	11.701	0.00118
312	603179	578979.36	37.558	4.532	0.00452
313	603178	287737.42	26.204	3.588	0.0
314	603177	392284.0	55.486	7.607	0.03525
315	603169	847511.035956	503.75	2.764	4e-05
316	603168	366762.856328	8.746	2.21	0.03017
317	603167	569014.8	25.579	1.759	0.00222
318	603166	462366.61251	45.941	2.225	0.0
319	603165	709408.0	43.411	7.489	0.08775
320	603160	4361788.40784	45.724	13.045	0.00174
321	603159	242800.0	48.56	6.345	0.0084
322	603158	409176.57	34.0	4.278	0.0
323	603157	876822.298842	14.824	2.235	0.29743
324	603139	243607.32	28.034	2.755	0.01041
325	603138	503152.0	66.573	13.64	0.26979
326	603136	321520.0	34.948	4.279	0.1035
327	603133	682032.0	61.868	7.734	0.05038
328	603131	369400.0	23.38	5.694	0.0012
329	603129	333333.5	28.409	3.766	0.0
330	603128	811370.028471	32.28	2.225	0.00716
331	603127	445155.6	64.786	8.63	0.04976
332	603126	559218.0	42.924	3.607	0.0018
333	603123	394680.599166	35.857	1.334	0.00076
334	603118	671580.796128	8.104	1.552	3e-05
335	603117	451225.229632	51.368	2.0	0.0
336	603116	629554.8	22.191	1.845	0.00199
337	603113	1454621.70716	30.743	3.853	0.00155
338	603111	1209161.9034	41.196	6.88	0.00108
339	603110	263442.7522	32.481	5.985	0.0413
340	603108	706452.042301	29.732	3.158	0.00284
341	603106	682080.0	35.304	4.38	0.03786
342	603103	1197279.0	29.697	6.146	0.00906
343	603101	308880.0	29.31	2.404	0.0
344	603100	385915.0	29.606	1.983	0.0
345	603099	306937.17	42.63	3.22	7e-05
346	603098	712817.82	29.213	4.412	0.0
347	603096	843644.9	41.217	5.764	0.01829
348	603090	188200.0	39.372	4.112	0.01008
349	603089	241074.2	20.545	3.44	0.00075
350	603088	352320.0	163.111	7.305	0.02263
351	603086	288160.0	21.963	2.657	0.0
352	603085	586448.97332	77.059	6.105	0.00013
353	603083	416834.952745	47.322	4.298	0.11645
354	603081	1079636.6	47.14	7.392	0.0166
355	603079	419360.0	51.392	5.564	0.0
356	603078	425340.0	46.273	5.769	0.0
357	603077	1739756.29492	21.889	1.621	0.00334
358	603076	242423.0	23.752	4.248	0.02842
359	603069	398160.0	54.783	3.726	0.00086
360	603067	280940.0	28.378	2.606	0.00063
361	603066	391866.8544	15.844	4.604	0.00051
362	603063	723240.0	23.589	3.102	0.00067
363	603060	468600.0	31.2	4.728	0.00251
364	603058	493646.76	52.653	6.026	0.02499
365	603055	857541.6	33.319	3.913	0.01938
366	603050	302895.144	28.254	3.24	0.004
367	603043	751836.898424	24.813	4.811	0.0032
368	603042	388969.35	34.078	4.432	0.02594
369	603041	211700.0	23.264	3.025	0.0048
370	603040	405077.9176	53.919	6.899	0.06867
371	603039	422546.39	46.923	6.734	0.0012
372	603038	281773.988	21.192	3.042	0.0
373	603037	269043.658	17.162	3.612	0.0
374	603036	327409.6	37.442	3.386	0.00433
375	603035	422520.0	13.972	1.942	0.012
376	603033	229833.8	15.603	2.089	0.00018
377	603032	723502.84	106.392	16.872	0.0
378	603031	185120.0	34.029	3.112	0.0
379	603030	458360.797383	13.93	3.032	0.0
380	603029	179212.8	58.182	2.569	0.00164
381	603028	227424.0	68.667	3.303	0.00112
382	603027	609266.3388	28.008	6.198	0.00308
383	603026	487648.08	28.643	3.175	0.00036
384	603025	1333849.63	55.849	7.812	0.00059
385	603023	274320.0	30.48	5.207	0.00118
386	603022	247000.0	82.333	4.126	0.00077
387	603021	313549.1086	21.778	2.314	0.02257
388	603020	378880.0	19.856	2.007	0.00176
389	603019	2556020.28075	110.417	8.751	0.00309
390	603018	598806.3256	28.03	2.961	0.00014
391	603017	386782.06784	29.271	2.334	0.0
392	603016	598074.4	78.725	7.443	0.0
393	603015	330784.05	62.692	2.812	6e-05
394	603012	465961.92	48.8	1.859	0.0
395	603011	490372.474606	84.538	2.901	0.0
396	603010	778693.856902	51.881	7.12	0.01264
397	603009	296651.119272	19.554	2.246	0.00031
398	603008	713606.59447	29.672	2.733	0.00143
399	603007	406384.125	18.754	4.532	0.0
400	603006	279033.092942	21.279	3.144	0.0
401	603005	817499.532915	152.739	4.687	0.02173
402	603003	506399.557356	109.856	1.22	5e-05
403	603002	364960.5498	148.5	3.457	0.00211
404	603001	570193.56	18.683	1.409	0.0
405	603000	1187512.19414	107.4	4.369	0.00268
406	601999	407125.9633	33.591	2.028	0.00027
407	601998	30045965.0958	7.224	0.832	4e-05
408	601997	3096203.2893	7.242	1.314	0.00077
409	601996	465677.424	25.579	2.519	0.00011
410	601992	5723285.32782	21.44	1.392	0.00085
411	601991	5563595.7076	-21.208	1.334	0.0
412	601989	11218979.4995	154.737	1.76	0.0
413	601988	115400014.166	7.259	0.836	0.00026
414	601985	11253805.89	25.104	2.609	0.00025
415	601969	1661512.2669	-56.667	3.377	0.00029
416	601968	417499.9833	501.0	2.112	0.0
417	601966	2022000.0	18.315	2.402	0.00129
418	601965	791051.030541	22.861	1.932	0.0
419	601958	2206997.4096	342.0	1.744	0.00021
420	601952	1565620.0	23.444	3.112	0.03581
421	601949	1275750.0	17.5	2.386	0.00702
422	601939	185258134.317	8.054	1.096	0.00249
423	601933	9943710.13021	74.214	5.109	0.01618
424	601929	914575.550448	24.979	1.416	0.00069
425	601928	2058824.1	17.598	1.7	0.00029
426	601919	6569064.41155	-6.629	3.118	0.00141
427	601918	976634.2586	40.538	2.002	0.00051
428	601908	1093423.14015	42.154	1.672	0.00104
429	601901	5680149.96255	22.258	1.527	0.0008
430	601900	1004277.63049	21.151	1.947	0.0
431	601899	9580987.05866	46.222	2.838	0.00796
432	601898	7398334.1772	37.2	0.834	5e-05
433	601890	608259.6	112.811	2.069	0.00087
434	601888	8551842.88272	23.648	6.357	0.00047
435	601886	990174.9	28.6	1.478	0.00089
436	601882	501642.0	72.693	4.414	0.00834
437	601881	10279180.3796	18.778	1.602	0.01032
438	601880	3597575.54372	66.429	2.003	0.00035
439	601878	5320000.1064	38.927	4.048	0.00807
440	601877	5718496.99553	20.29	2.976	0.00298
441	601872	2337061.02739	13.364	1.505	0.00245
442	601866	3925530.0	106.667	2.736	0.00041
443	601858	802357.5	24.167	2.65	0.00261
444	601857	146782824.21	200.5	1.23	5e-05
445	601818	21258096.4909	6.429	0.776	0.0002
446	601811	1586719.526	23.382	2.005	0.0
447	601808	4886110.208	-4.267	1.418	0.00034
448	601801	2106567.81648	18.911	2.278	0.0
449	601800	21674145.4695	13.814	1.407	0.00038
450	601799	1344875.97984	35.049	3.47	0.00011
451	601798	329711.22414	-24.031	1.804	0.00093
452	601789	436307.76	22.328	1.735	2e-05
453	601788	6436659.54404	18.888	1.316	0.00079
454	601777	913480.725921	99.857	1.267	0.00063
455	601766	33032392.5653	28.073	2.808	0.00214
456	601727	9748069.444	42.545	1.692	0.00133
457	601718	2911650.29485	20.719	1.571	0.00068
458	601717	1105316.73406	167.895	1.017	0.00175
459	601700	903185.904	44.278	2.999	0.00231
460	601699	3245678.982	37.414	1.577	0.02019
461	601689	1789113.70692	25.884	2.848	0.0
462	601688	12413078.3304	19.797	1.445	0.0008
463	601678	937332.0	26.3	1.718	0.00215
464	601677	736300.45008	21.153	1.534	0.00048
465	601669	11183594.6025	15.507	1.567	6e-05
466	601668	28080000.0	9.75	1.476	0.00109
467	601666	1395448.50436	18.527	1.135	0.00684
468	601636	1575600.64872	17.631	2.361	0.00265
469	601633	10405086.66	9.862	2.216	0.0001
470	601628	88185879.6	47.273	2.801	0.0003
471	601619	1527070.0	100.381	6.379	0.0
472	601618	10030231.6783	19.36	1.598	0.00018
473	601616	353647.35	-31.448	1.501	0.00032
474	601611	2795625.0	32.273	3.677	0.00269
475	601608	1744446.55579	-10.865	2.441	0.00018
476	601607	6676564.86585	20.888	2.004	0.00032
477	601601	39147840.0	32.481	2.884	0.00037
478	601600	12057172.7729	404.5	3.366	0.0
479	601599	591873.283448	33.1	2.19	0.04684
480	601595	680143.5	24.28	3.417	0.0
481	601588	1872063.12	30.889	1.523	0.00011
482	601579	581911.2	35.455	1.976	0.0001
483	601567	1347124.97455	15.833	1.968	6e-05
484	601566	822880.3988	19.351	1.939	0.0
485	601555	2880000.0	19.2	1.381	0.00109
486	601518	424620.0	21.875	1.504	0.00912
487	601515	1090872.0	19.235	2.937	0.0
488	601500	686938.535325	32.586	2.684	0.00051
489	601398	213843754.253	7.792	1.068	0.00054
490	601390	19417656.3115	16.441	1.403	8e-05
491	601388	779779.0	385.0	3.244	0.00311
492	601377	4794816.91858	23.239	1.442	0.00051
493	601375	2224757.5749	25.773	2.143	0.00517
494	601369	1233993.98545	50.2	2.029	0.00065
495	601368	648985.212036	22.38	2.17	0.00333
496	601366	866523.96322	19.0	1.963	0.00403
497	601339	783000.0	13.05	1.088	7e-05
498	601336	21041341.817	42.69	3.308	0.00366
499	601333	3711773.388	32.75	1.308	0.00214
500	601328	45968627.7933	6.955	0.768	0.00057
501	601326	3033964.716	77.571	2.235	0.00475
502	601318	135474869.09	21.174	3.022	0.00174
503	601313	1825847.69047	114.24	10.932	0.0
504	601311	1088491.74725	21.033	2.065	5e-05
505	601288	119524235.056	6.691	0.902	0.00037
506	601258	1661991.1871	41.5	1.233	0.00181
507	601238	17915036.1295	25.102	3.11	0.00428
508	601233	2743310.60835	20.466	2.205	0.00328
509	601231	3274764.9879	40.676	4.0	0.00031
510	601229	11052991.56	5.425	0.89	0.00105
511	601228	3629203.48	48.833	3.031	0.00173
512	601226	617925.0	-67.211	1.777	0.00152
513	601225	7910000.0	28.25	1.868	0.00071
514	601222	1792317.2881	36.286	2.083	0.01533
515	601218	349099.52	29.73	1.36	0.00807
516	601216	3974306.19069	25.093	2.616	0.0
517	601212	4295346.97407	154.0	4.272	0.02997
518	601211	16207916.868	15.372	1.479	0.00031
519	601208	378467.004	86.286	1.639	0.0
520	601200	1689618.04102	36.439	3.148	0.00948
521	601199	524650.832475	16.029	1.975	0.00249
522	601198	3954915.58214	27.211	2.082	0.00031
523	601188	532930.821255	18.434	1.349	0.00016
524	601186	15290563.729	10.932	1.167	0.0001
525	601179	2188751.7643	19.409	1.145	0.00024
526	601177	347252.08	476.923	2.158	0.0043
527	601169	13120319.781	6.198	0.861	0.0002
528	601168	1818229.0	190.75	1.553	0.00168
529	601166	35378446.849	6.148	0.925	0.00172
530	601163	1583200.0	15.583	2.006	0.00303
531	601158	3076800.0	29.136	2.26	0.00015
532	601155	6484108.09801	21.11	4.015	0.00458
533	601139	1897477.02483	24.486	2.285	0.00988
534	601137	694959.436464	29.946	2.123	7e-05
535	601128	1573691.40205	13.882	1.546	0.00126
536	601127	1781122.8	31.095	4.371	0.0225
537	601126	616384.376	21.056	1.6	1e-05
538	601118	2177869.0664	355.128	2.706	0.00096
539	601117	3319909.0	18.694	1.176	0.00089
540	601116	857253.6156	84.768	5.309	0.00178
541	601113	1207922.5	161.111	4.359	0.0012
542	601111	17473352.6676	21.873	2.041	0.00362
543	601108	6370475.0	0.0	3.529	0.0224
544	601107	1241572.36	11.857	0.893	0.00023
545	601101	917998.67808	-765.0	1.263	0.0005
546	601100	1700370.0	245.364	4.544	0.00319
547	601099	2453873.8932	36.0	2.096	0.00239
548	601098	2392272.0	13.32	1.844	0.00168
549	601088	45865464.7692	20.193	1.57	0.00024
550	601086	516150.0	43.056	2.893	0.01775
551	601069	1030320.0	81.407	6.393	0.05123
552	601058	964421.478111	22.313	1.796	0.0
553	601038	788680.0	35.635	1.636	0.11847
554	601028	714119.49312	-11.122	3.545	1e-05
555	601021	3042204.0	31.933	3.629	0.0017
556	601020	1011337.0449	53.417	5.942	0.0
557	601019	2583582.2	21.345	3.968	0.02527
558	601018	6863053.70849	30.647	1.901	7e-05
559	601016	1358868.12	35.934	2.064	0.0024
560	601015	1280011.57841	44.391	3.271	0.0466
561	601012	7712751.96233	44.977	6.347	0.0064
562	601011	1338866.14611	118.714	2.337	0.02072
563	601010	757680.0	29.286	1.774	0.00012
564	601009	6590675.55695	5.842	0.997	0.00072
565	601008	470044.591763	463.0	1.469	0.0006
566	601007	314700.0	75.468	2.192	0.0
567	601006	13216577.6355	18.521	1.357	0.00023
568	601003	2045108.9736	104.178	3.521	0.0
569	601002	810921.87	113.667	3.301	0.01373
570	601001	957356.4	52.0	1.681	0.00096
571	601000	2142451.11422	14.242	1.508	0.00137
572	600999	11395695.2686	18.752	1.799	0.00038
573	600998	3496592.37859	34.463	3.122	2e-05
574	600997	938389.711941	16.886	1.022	0.00103
575	600996	980014.33454	17.669	2.387	0.00267
576	600995	434980.4976	27.545	2.461	0.00067
577	600993	880643.099313	35.224	4.17	0.00042
578	600992	267148.1	127.04	1.956	0.00343
579	600990	947115.7045	62.632	4.687	0.00029
580	600988	918589.683424	14.311	1.746	0.04419
581	600987	691852.59	12.812	2.062	3e-05
582	600986	1063400.19343	23.188	1.811	8e-05
583	600985	317865.55347	31.147	1.869	0.30918
584	600983	551836.08	14.694	1.402	0.0
585	600982	324914.55	38.701	1.299	0.00137
586	600981	1249035.28794	18.567	1.509	0.00062
587	600980	222074.21492	60.091	4.029	0.00251
588	600979	513757.543132	22.113	1.498	0.00148
589	600978	1257473.76339	17.667	1.579	0.00245
590	600977	2779963.0	25.237	2.751	0.00044
591	600976	360946.9058	56.024	3.369	0.0
592	600975	369414.380544	18.867	3.05	0.00096
593	600973	575614.995507	15.805	1.59	0.00031
594	600971	998004.06186	249.5	1.447	0.00152
595	600970	1622688.5834	31.897	2.167	0.00179
